title,sub-title,ref,new_price,reserved_status,geo
No name,CLASSIC CROSS PENDANT 1.20 CT G/VS,NN1.20CTG/VS1212,3600,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.00-1.00 CT I/SI1 (GIA),NND1.00-1.00 CT I/SI1,6600,,Москва
Adler,КОМПЛЕКТ С САПФИРАМИ 5.65 - 6.06 - 7.32 CT (No H!),ADLER 5.65 - 6.06 - 7.32,28500,,Москва
RalfDiamonds,HEART DIAMOND 9.07 CT FANCY LIGHT YELLOW/SI RING,RDP25139RING,78000,,Москва
No name,КОЛЬЦО EMERALD DIAMOND 2.08CT H/VS1 (SIZE 50),2.08ct h/vs1,16800,,Москва
No name,CUSHION DIAMOND 10.02 CT FANCY BROWN-YELLOW PENDANT (GIA),NN10.02CTFBY/SI2,52000,,Москва
RalfDiamonds,DIAMOND EARSTUDS 0.21 CT H/VS1 - 0.20 CT G/VS2,0.21 CT H/VS1 - 0.20 CT G/VS2,1850,,Санкт-Петербург
Cartier,CACTUS DE CARTIER RING (SIZE 55),H4374200-55,23500,,Москва
No name,СЕРЬГИ-ПУСЕТЫ С БРИЛЛИАНТАМИ 2.03 CT H/VS2 - 2.05 CT I/SI1 (GIA),2.03 H/VS2 - 2.05 I/SI1,28900,,Москва
No name,СЕРЬГИ-ПУСЕТЫ С БРИЛЛИАНТАМИ  1.50 I/VS2 - 1.59 CT I/VS1 (GIA),1.50 I/VS2 - 1.59CT I/VS1,14700,,Москва
No name,СЕРЬГИ-ПУСЕТЫ С БРИЛЛИАНТАМИ  1.62 - 1.65 CT I/VS1 (GIA),1.62 - 1.65 I/VS1,14700,,Москва
No name,СЕРЬГИ-ПУСЕТЫ С БРИЛЛИАНТАМИ 1.51 - 1.63 H/SI1 GIA,1.51 - 1.63 H/SI1,15600,,Москва
No name,СЕРЬГИ-ПУСЕТЫ С БРИЛЛИАНТАМИ  1.57 J/VS2 - 1.60 J/VS1 GIA,1.57 J/VS2 - 1.60 J/VS1,12800,,Москва
Cartier,CLASH DE CARTIER NECKLACE SMALL MODEL,B7224744,3000,,Москва
Cartier,EMERALD DIAMOND RING 2.50 CT F/VVS1 (GIA) NEW (SIZE 54),EMDRING2.50CTF/VVS1,52500,,Москва
Cartier,LOVE BRACELET (SIZE 17),B6067417,7100,,Москва
Cartier,CARESSE D'ORCHIDEES BRACELET,CARTIERCARESSEBRACELET,4950,,Москва
Cartier,CARESSE D'ORCHIDEES PENDANT,B7015500,3600,,Москва
Cartier,CARESSA D'ORCHIDEES EARRINGS,B8033100,3100,,Москва
DeRosa,КРЕСТ С БРИЛЛИАНТАМИ 0.50 CT  G-H/VS (SMALL MODEL),CSMALL 050924,1350,,Москва
DeRosa,"КРЕСТ С БРИЛЛИАНТАМИ 1,04 CT (MEDIUM MODEL)",derosa medium,2250,,Москва
DeRosa,КРЕСТ С БРИЛЛИАНТАМИ 2 CT  G-H/VS (LARGE MODEL),C0509 Large Model,4200,,Москва
DeRosa,DIAMOND CROSS PENDANT 0.56 CT,C340056,3400,,Москва
DeRosa,DIAMOND CROSS 5.56 CT,C1074556,11200,,Москва
DeRosa,DIAMOND CROSS 3.11 CT FANCY YELLOW/VVS-VS,C973320,6700,,Москва
DeRosa,DIAMOND CROSS 1.28 CT FANCY YELLOW,C527127,3100,,Москва
DeRosa,КРЕСТ С БРИЛЛИАНТАМИ  6.01 CT F-G VS,C1296501,30500,,Москва
RalfDiamonds,DIAMOND 2.02 CT K(Brown )/SI2 RING,RD2.02ctkbrown,7400,,Москва
No name,С ИЗУМРУДОМ 1.43CT,1.43ct,6100,,Москва
No name,С БРИЛЛИАНТАМИ 3.00 - 3.01 CT J/SI1 (GIA),NN3.00-3.01CTJ/SI1,50500,,Москва
No name,С БРИЛЛИАНТАМИ 3.02 - 3.05 CT I/SI2 (GIA),NN3.02-3.05CTI/SI2,48900,Зарезервировано,
No name,С БРИЛЛИАНТАМИ 3.00 - 3.05 CT J/SI1 (GIA),NN3.00-3.05CTJ/SI1,50900,,Москва
Messika,MOVE UNO PAVÉ BRACELET,04706-WG,2800,,Москва
Messika,BRACELET MOVE UNO PAVÉ,04706-PG,2800,,Москва
Messika,MOVE UNO,10051-WG,2000,,Москва
Messika,MOVE UNO BRACELET,10051-Yg,2000,,Москва
Messika,MOVE UNO BRACELET,10051-PG,2000,,Москва
Messika,Mini Créoles Move Uno,10050-YG,2000,,Москва
Messika,MOVE UNO DIAMONDS EARRINGS,5634-PG,2350,,Москва
Messika,MOVE UNO DIAMONDS EARRINGS,5634-YG,2350,,Москва
Messika,MOVE UNO DIAMONDS EARRINGS,5634-WG,2450,,Москва
No name,ПОДВЕСКА С БРИЛЛИАНТАМИ 1.06 CT K/VS1,1.06ct K/VS1,3700,,Москва
Verdi Jewellery,БРАСЛЕТ С ИЗУМРУДАМИ  2.40 CT,KA796,11500,,Москва
RalfDiamonds,SNAKE DIAMOND EARRINGS,RDEarrings,10500,,Москва
Boucheron,DIAMOND TROUBLE NECKLACE,JPN00099,23500,,Москва
Ювелирные украшения,"DIAMOND SNAKE LARGE PENDANT, YELLOW GOLD",DIAMOND SNAKE,4800,,Санкт-Петербург
Magerit,BLACK ESSENCE COLLECTION. CENTINELA SPECIAL NECKLACE,CO2054.1,13500,,Москва
Cartier,"Clash de Cartier Bracelet, Flexible Medium Model (SIZE 15)",N6718715,10100,,Москва
Van Cleef & Arpels,"MAGIC ALHAMBRA LONG NECKLACE, 16 MOTIFS",VCARN5JO00,22700,,Москва
Patek Philippe,Cuff Links Cubitus,9821G-001,6850,,Москва
Patek Philippe,Cuff Links Cubitus,9821R-001,6850,,Москва
Van Cleef & Arpels,VINTAGE ALHAMBRA PENDANT. MOTHER-OF-PEARL,VCARP4KK00,4200,,Москва
Van Cleef & Arpels,VINTAGE ALHAMBRA 1 MOTIFS,VCARO9VA00,4720,,Москва
No name,RADIANT DIAMOND 8.05 CT FANCY YELLOW RING (GIA),NN8.05CTFY/VS1GIA,87000,,Москва
No name,CUSHION DIAMOND 7.01 CT FANCY LIGHT YELLOW/VS1 RING (GIA),NN7.01CTFLY/VS1GIA,56000,,Москва
No name,EMERALD DIAMOND 3.11 CT G/VVS2 RING (HRD),NNEMERALD3.11CTG/VVS2,41900,,Москва
Cartier,БРАСЛЕТ CLASH XL SIZE (SIZE 17),N6718517,31500,,Москва
Graff,Inspired by Twombly Earrings 10.95 CT,RGE1337,Цена по запросу,,Москва
Messika,WHITE GOLD DIAMOND SO MOVE XL PAVE BRACELET,12942-WG-XL,24500,,Москва
No name,ROUND DIAMOND RING 3.04 CT H/VS2 (GIA),NN 3.04 CT H/VS2 (GIA),39350,,Москва
No name,DIAMOND RING ROUND DIAMOND 3.05 CT- EMERALD DIAMOND 3.00 CT- ASHER DIAMOND 3.26 CT (SIZE 53),NN DIAMOND RING 3.05-3.00-3.26 CT,Цена по запросу,,Москва
Tiffany & Co,CROSS PENDANT LARGE MODEL,1.71 CT T&Co,12100,,Москва
Tiffany & Co,FLOWER PENDANT,tiffany & Co 1712,3800,,Москва
No name,MARQUISE DIAMOND RING 3.01 CT F/VS1 (GIA),3.01 CT F/VS1 (GIA),48900,,Москва
Bvlgari,B.ZERO1 EARRINGS,355007,2300,Зарезервировано,
Tiffany & Co,Ten Stone Cross Pendant,60022679,6200,,Москва
Adler,ADLER SAPPHIRE 25.45 CT SET,A1/1023,7200,,Москва
De Grisogono,BOULE DIAMOND SET,52250/05-031,18500,,Москва
Graff,"DIAMOND CROSS PENDANT, SMALL MODEL",RGP007,6300,,Москва
Graff,ROUND DIAMOND CROSS MEDIUM PENDANT,RGP006,11400,,Москва
Graff,CROSS PENDANT LARGE MODEL,RGP005,23500,,Москва
Cartier,Flower Diamond Gold Choker Necklace,CRP15210,3000,,Москва
No name,DIAMOND RING 3.00 CT L/SI1 (SIZE 55),NNR3.00CTL/SI1,18900,,Москва
No name,DIAMOND EARRINGS 2.00-2.00 CT I/VS2 (МГУ),NNE2.00-2.00 CT I/VS2,26500,,Москва
No name,ROUND DIAMOND RING 4.09 CT Q-R/VVS2,NN4.09CT Q-R/VVS2,28500,,Москва
No name,CUSHION DIAMOND 1.70 CT G/SI1 RING (GIA),NNR1.70CTG/SI1,8700,,Москва
No name,DIAMOND RING 1.60 CT K/VS-SI,NNVICTORIA1.60CTK/VS-SI,4500,,Москва
Cartier,"LOVE NECKLACE, YELLOW GOLD (SIZE 33.5)",B7224762-33.5,17500,,Москва
Graff,WHITE ROUND & PEAR SHAPE DIAMOND  CARISSA BRACELET 10.97 CT,RGB275,75000,,Москва
Graff,Carissa Single Flower Earrings 10.02 CT,RGE1094,89000,,Москва
No name,КОЛЬЦО EMERALD COLOMBIA 4.5 CT,Emerald 4.5 CT,10500,,Москва
Graff,DIAMOND EARRINGS 2.49-2.32 CT FANCY YELLOW/VS (GIA),RGE4.96CT,75000,,Москва
Graff,КОЛЬЦО С БРИЛЛИАНТОМ 3.04 CT FANCY YELLOW/IF (GIA),GR 3.04ct fy/if (gia),67000,Зарезервировано,
Cartier,PANTHÈRE DE CARTIER NECKLACE,N7059200,28200,,Москва
Graff,WHITE GOLD SAPPHIRE & DIAMOND BUTTERFLY RING,RGR571,9500,,Москва
Graff,Tilda's Bow ring,RGR678,17200,,Москва
Cartier,PANTHÈRE DE CARTIER NECKLACE,N7424209,48500,,Москва
Graff,ROUND DIAMOND LINE BRACELET 11.95 F-G/VS CT,GRB1212,78000,Зарезервировано,
Graff,EMERALD & ROUND DIAMOND BRACELET 14.75CT (SIZE 17),GB5351,85000,,Москва
Graff,СЕРЬГИ С БРИЛЛИАНТАМИ 4.63 CT,RGE12121,45500,,Москва
Chopard,CHOPARDISSIMO EARRINGS,837031-1002 11,4990,,Москва
No name,С БРИЛЛИАНТАМИ 5.65 СТ И САПФИРАМИ 11.71 СТ,Jewelry191224,11000,,Москва
Cartier,BRACCIALE JUSTE UN CLOU (SIZE 17),B6048517,15150,,Москва
Cartier,BRACCIALE JUSTE UN CLOU (SIZE 17),B6048517,13750,,Москва
Graff,DIAMOND PAVE BUTTERFLY EARRINGS,RGE574,16160,,Москва
Verdi Jewellery,СЕРЬГИ С БРИЛЛИАНТАМИ 10.08 СТ,A96C,17300,,Москва
Cartier,Solitaire 1895 ring 2.26 ct F/VVS1 (size 54),N4761454,60500,,ТЦ РигаМолл
Pasquale Bruni,JE T'AIME NECKLACE,PB031202,2900,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.50-1.51 CT I/SI1 (GIA),NND1.50-1.51 CT I/SI1,12900,,Санкт-Петербург
Dior,WHITE GOLD DIAMOND & SAPPHIRE CAPRICE EARRINGS,JCPC93032,18500,,Москва
Bvlgari,B.ZERO1 MULTI COLORED GEMSTONE,OR854507/CL8545009,4900,,Москва
Chopard,"HAPPY HEARTS SAUTOIR NECKLACE, WG, DIAMONDS",81A082-1009,5520,,Москва
Pasquale Bruni,PRATO FIORITO DIAMOND NECKLACE,PFNECKLACE,23500,,Москва
RalfDiamonds,СЕРЬГИ С ТАНЗАНИТАМИ И БРИЛЛИАНТАМИ,RD6.79ct,14500,,Москва
Messika,MOVE BRACELET,Messika12458,6000,,Москва
RalfDiamonds,КОЛЬЦО С ИЗУМРУДАМИ И БРИЛЛИАНТАМИ (SIZE 55),RD4.68ct,9500,,Москва
Cartier,VENDÔME LOUIS CARTIER WEDDING RING (SIZE 63),B4052163,1500,,Москва
Harry Winston,Belle Diamond Earstuds on Wires,ESDPRD005BEL,14500,,Москва
RalfDiamonds,КОЛЬЦО С ТАНЗАНИТОМ 9.44CT,RD9.44ct,13500,,Москва
Carrera y Carrera,GINKGO PENDANT,CYC GINKGO,1900,,Санкт-Петербург
Pasquale Bruni,PRATO FIORITO WHITE GOLD DIAMOND BRACELET,PFIORITOBRACELET,9300,,Москва
RalfDiamonds,SAPPHIRE 4.60 CT  & DIAMOND 0.75 CT RING,RD0.75CT191224,3750,,Москва
Graff,WHITE MULTI SHAPE DIAMOND CARISSA BANGLE (SIZE M),RGBCARISSA,31500,,Москва
Bvlgari,SERPENTI SEDUTTORI BRACELET,356196,18100,,Москва
Pasquale Bruni,PRATO FIORITO DIAMOND RING (SIZE 53),PFIORITORING,5700,,Москва
Pasquale Bruni,SISSI TOPAZ EARRINGS,13139R,5200,,Москва
No name,CUSHION DIAMOND RING 4.51 CT E/VS1 (GIA),4.51 CT E/VS1 (GIA),93000,,Москва
Ювелирные украшения,БРАСЛЕТ С РУБИНАМИ 18.43 CT. И БРИЛЛИАНТАМИ 14.09 CT. F-H/VS,Браслет No Name,95000,,Москва
Ювелирные украшения,БРАСЛЕТ С БРИЛЛИАНТАМИ 14.20 СТ И САПФИРАМИ 22.67 СТ,Sp.22.67 CT/ D.14.2 CT,Цена по запросу,Зарезервировано,
Ювелирные украшения,БРАСЛЕТ С БРИЛЛИАНТАМИ 14.03 СТ И ИЗУМРУДАМИ 17.65 СТ,Em. 17.65 CT / D.14.03 CT,90000,,Москва
Van Cleef & Arpels,"MAGIC ALHAMBRA LONG NECKLACE, 11 MOTIFS",VCARD79500,16500,,Москва
No name,ROUND DIAMOND STUD 3.16-3.00 CT G/VS1 (GIA),NN3.16-3.00 CT G/VS1,Цена по запросу,,ТЦ РигаМолл
Pasquale Bruni,"SISSI, SMOKY AND ROSE QUARTZ EARRINGS",PB SISSI QUARTZ,2000,,Санкт-Петербург
Pasquale Bruni,"SISSI, SMOKY AND ROSE QUARTZ NECKLACE, ROSE GOLD",PB SISSI QUARTZ,2700,,Санкт-Петербург
Chopard,"HAPPY DIAMONDS HEARTS RING, ROSE GOLD",82A082-5510,3695,,Санкт-Петербург
Chopard,"HAPPY HEARTS TURQUOISE BANGLE, ROSE GOLD",857482-5402,3070,,Санкт-Петербург
Cartier,"JUSTE UN CLOU RING, ROSE GOLD (SIZE 51)",B4092500-51,3350,,Санкт-Петербург
De Grisogono,"BOULE, ONYX AND DIAMOND EARRINGS",12117/17,10000,,Санкт-Петербург
DeRosa,HEART 1.00 CT F/VS2 & PEAR 0.31 CT G/VS2 PENDANT (GIA),N503130,5600,Зарезервировано,
DeRosa,HEART 0.70CT H/VS1 & PEAR PENDANT (GIA),N301090,2700,,Москва
DeRosa,CUSHION DIAMOND 1.01 - 1.01 CT FANCY LIGHT YELLOW/VVS-VS EARRINGS (GIA),E5512748,10700,,Москва
RalfDiamonds,DIAMOND SET 7.50 CT,RDset 1712,8700,Зарезервировано,
Cartier,JUSTE UN CLOU COLLIER ROSE GOLD (SIZE 29.5),B7224803-29.5,15890,,Москва
De Beers,DEWDROP HOOP EARRINGS,E102160,4650,,Москва
Bvlgari,Bvlgari Cabochon Necklace,361242,4200,,Москва
Dior,ROSE CELESTE MEDALLION,YSAM95003_0000,6300,,Москва
Wempe,TOPAZ 12.10 CT NECKLACE,0110758,3100,,Москва
Piaget,HEART MEDIUM DIAMOND PENDANT,PPendant1785,3400,,Москва
Cartier,"LOVE BRACELET, WHITE GOLD (SIZE 17)",B6035417,7400,,Москва
Cartier,"LOVE DIAMOND-PAVED, CERAMIC BRACELET (SIZE 16)",N6032416,53300,,Москва
Cartier,"JUSTE UN CLOU BRACELET, WHITE GOLD (SIZE 16)",B6048316,8630,,Москва
Cartier,"LOVE BRACELET, YELLOW GOLD, DIAMONDS (SIZE 18)",N6710618,27000,,Москва
Cartier,Bracelet Panthère de Cartier (SIZE 18),N6722118,52000,,Москва
Bvlgari,ALLEGRA RING,334666,3800,,Москва
Bvlgari,ALLEGRA EARRINGS,334677 OR852143,4200,,Москва
Chaumet,Class One Moonstone Earrings,081119-000,3200,,Москва
Chaumet,MOONSTONE AND DIAMOND RING,965515,1850,,Москва
Chaumet,MOONSTONE AND DIAMOND PENDANT,975940,2800,,Москва
Cartier,"JUSTE UN CLOU BRACELET, YELLOW GOLD, DIAMONDS (SIZE 18)",B6048618,14850,,Москва
Cartier,"LOVE, SMALL MODEL, WHITE GOLD (SIZE 57)",B4085100-57,1210,,Санкт-Петербург
Cartier,"LOVE RING, CLASSIC MODEL, ROSE GOLD (SIZE 59)",B4084800-59,1850,,Санкт-Петербург
Graff,Tilda’s Bow 21.46ct,RGN 573,Цена по запросу,,Москва
Chopard,HAPPY DIAMONDS EARRINGS,83/2904-20,1965,Зарезервировано,
Piaget,POSSESSION PENDANT,G33PX400,3100,,Москва
Cartier,JUSTE UN CLOU COLLIER ROSE GOLD (SIZE 31.5),B7224803-31.5,15890,,Москва
RalfDiamonds,DIAMOND CROSS PENDANT 2.01 F/VVS CT,RD2.01CT,10400,,Москва
No name,DIAMOND 7.01 CT H/VS1 RING (GIA),NN7.01CT,Цена по запросу,,Москва
Pasquale Bruni,BON TON DOLCE VITA NECKLACE,16267R,3554,,Москва
DeRosa,DIAMOND 7.38 CT FANCY PINK/VVS-VS BRACELET,B2392287B,19900,,Москва
DeRosa,BUTTERFLY BROOCH,D55881721B,15350,,Москва
DeRosa,FLOWER DIAMOND RING (GIA),R581462B,15600,,Москва
DeRosa,"DIAMOND NECKLACE, YELLOW GOLD",K73161118B,12500,,Москва
DeRosa,DIAMOND & SAPPHIRE BRACELET,B16401303B,13200,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 5.03 CT H/VS1 (GIA),NN5.03 CT H/VS1 GIA,Цена по запросу,,Москва
Tiffany & Co,TIFFANY JAZZ PLATINUM PENDANT,Jazz061224,7800,,Москва
Mercury,WHITE GOLD DIAMOND RING 2.02 CT G/VS1 (GIA),MR200WEDB,22650,,Москва
No name,Radiant Diamond 11.10 ct N VS1,11.10 ct N VS1,75000,,Москва
No name,Round Diamond 14.43 ct N VS1,14.43 ct N VS1,Цена по запросу,,Москва
Tiffany & Co,TITAN BY PHARRELL WILLIAMS SMALL EARRINGS,73471281,3600,,Москва
Tiffany & Co,OLIVE LEAF PALOMA PICASSO BAND RING (SIZE 53),60144017,6100,,Москва
Tiffany & Co,T NARROW PAVE DIAMOND RING (SIZE 52),60151464,6950,,Москва
Tiffany & Co,ATLAS 1995 YELLOW GOLD RING (SIZE 60),T&Co281124,900,,Москва
Tiffany & Co,ATLAS 1995 YELLOW GOLD RING (SIZE 54),T&Co281124,850,,Москва
Tiffany & Co,T WIDE RING WHITE GOLD (SIZE 60),60151167,1750,,Москва
Bvlgari,BZERO1 HOOP EARRINGS,BZero1 Hoop,3450,,Москва
Tiffany & Co,HARD WEAR TRIPLE DROP EARRINGS,60006746,4750,,Москва
Bvlgari,ALLEGRA NECKLACE,CL852113,4800,,Москва
Van Cleef & Arpels,"MAGIC ALHAMBRA LONG NECKLACE, 1 MOTIF. CHALCEDONY",VCARP6L900,10500,,Москва
DeRosa,КОЛЬЕ СОТУАР 44.84CT F-G/VS,N56064321B,61500,,Москва
DeRosa,ETERNITY ROUND DIAMOND RING 4.66 CT (SIZE 53.5),R322469B,9200,,Москва
DeRosa,DIAMOND BRACELET 20.32 CT Y-Z/FLY (SIZE 17),B21642032B,28700,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 3.06 CT LIGHT PINK/SI1,3.06 CT LIGHT PINK/SI1,Цена по запросу,,Москва
No name,CUSHION DIAMOND 1.65 CT E/VS1 RING (GIA),PA1.65CTE/VS1,10700,,Москва
Graff,EMERALD DIAMOND 5.64 CT I/IF RING (GIA),RGR2158,Цена по запросу,,Москва
Cartier,"LOVE BRACELET, YELLOW GOLD, DIAMONDS (SIZE 16)",N6035016,50900,,Москва
Cartier,"PANTHÈRE DE CARTIER RING, YELLOW GOLD (SIZE 51)",CRRing1256,17000,,Москва
Van Cleef & Arpels,"MAGIC ALHAMBRA LONG NECKLACE, 16 MOTIFS",VCARD79400,18500,Зарезервировано,
Bvlgari,SERPENTI RING (SIZE 51),355339-51,26730,,Москва
Bvlgari,SERPENTI RING (SIZE 56),355339-56,26730,,Москва
Messika,MOVE UNO STUD EARRINGS,12305-PG,1700,,Москва
Hermès,"KELLY BRACELET, SMALL MODEL",H109030B 00SH,46500,,Москва
Messika,MY TWIN EARRINGS,07004-WG,4320,Зарезервировано,
Messika,MOVE CLASSIQUE,04322-WG,4850,,Москва
Messika,СЕРЬГИ MULTI-CRÉOLES GATSBY,06503-PG,3540,,Москва
Cartier,"LOVE BRACELET, 4 DIAMONDS (SIZE 16)",B6070116,12860,,Санкт-Петербург
Cartier,"LOVE BRACELET, medium model (SIZE 17)",B6081417,7250,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 3.05 - 3.01 G/VS1-VS2 (GIA),NN3.05-3.01G/VSGIA,89700,,Москва
No name,ROUND DIAMOND STUD 3.03-3.00 CT D/VS1-VS2 (GIA),NN3.03-3.00 CT D/VS1-VS2,Цена по запросу,,Москва
Messika,CRÉOLES MOVE EARRINGS,04407-YG,3800,,Москва
Messika,MOVE TITANIUM CORD BRACELET,10096-TN,2800,,Москва
Messika,PUCES MOVE UNO EARRINGS,12305-WG,1700,,Москва
Messika,СЕРЬГИ MULTI-CRÉOLES GATSBY,06503-WG,3540,,Москва
Messika,MOVE UNO EARRINGS,12182-PG,3405,,Москва
Bvlgari,BVLGARI-BVLGARI FLIP RING,AN850414,2450,,Санкт-Петербург
No name,DIAMOND STUDS 1.00 - 1.00 ct G/VS,1.00 - 1.00 ct G/VS,8050,,Москва
Cartier,КОЛЬЕ C DE CARTIER 1.10 CT G/VS1,N7405500,12500,,Москва
Bvlgari,BVLGARI BVLGARI MULTICOLOR PENDANT,J8K45GY63,3500,,Москва
Bvlgari,Divas Dream Mother of Pearl & Onyx Necklace,350060,9600,,Москва
Messika,MOVE CLASSIQUE PAVÉ DIAMOND RING (SIZE 55),04000-PG-55,4100,,Москва
Messika,Bangle Move 10th (SIZE M),11426-PG,Цена по запросу,,Москва
Messika,Move Romane Ring (SIZE 53),06516-YG-53,3750,,Москва
Messika,So Move EARRINGS,12930-YG,3800,,Москва
Messika,LUCKY MOVE PENDANT,10834-PG,5550,,Москва
Messika,MOVE CLASSIQUE PAVÉ DIAMOND RING (SIZE 52),04000-PG-52,4100,,Москва
No name,PRINCESS DIAMOND 2.01 CT F/VS2 PENDANT(GIA),NN2.01CTF/VS2GIA,19700,,Москва
No name,PRINCESS DIAMOND 2.00 - 2.03 F/VS2 EARRINGS (GIA),NNPrincess2.00-2.03CT,39500,,Москва
Bvlgari,КОЛЬЕ BVLGARI VINTAGE MODEL,Vintage,38500,,Москва
Bvlgari,MULTICOLOR SAPPHIRE COCTAIL RING (SIZE 54),BVGring2807,8000,,Москва
Van Cleef & Arpels,Perlée Couleurs Between the Finger Ring,VCARO9SV00,8700,,Москва
Van Cleef & Arpels,"SWEET ALHAMBRA PENDANT, CARNELIAN",VCARN59M00,2600,,Москва
Van Cleef & Arpels,SWEET ALHAMBRA HEART PENDANT,VCARN59N00,2350,,Москва
Cartier,ETINCELLE DE CARTIER RING (SIZE 49),B4087149,8280,,Москва
Cartier,VINTAGE DIAMOND EARRINGS,CR Vintage,5800,,Москва
Van Cleef & Arpels,"VINTAGE ALHAMBRA NECKLACE, 10 MOTIFS",VCARP3JJ00,16050,,Москва
Cartier,Кольцо  Panthere de Cartier (SIZE 53),N4725400-53,21500,,Москва
Pasquale Bruni,GIARDINI SEGRETI NECKLACE,15312R,42100,,Москва
Mikimoto,PEARL PENDANT 6.72 MM,mkm091224,1600,,Москва
Chopard,HAPPY DIAMONDS YELLOW GOLD PENDANT,81/6599-20,4300,,Москва
De Grisogono,ROSE GOLD DIAMOND EARRINGS,B1977,3800,,Москва
Pasquale Bruni,GIARDINI SEGRETI DIAMOND EARRINGS,PBGIARDINI,18800,,Москва
No name,TOPAZ 18.80 CT & DIAMOND 0.54 CT GVS EARRINGS,topaz18.8ctear,4800,,Москва
Cartier,BRACELET PANTHÈRE DE CARTIER (SIZE 17),N6715317,27300,Зарезервировано,
Cartier,PANTHÈRE DE CARTIER EARRINGS,N8515269,27000,,Москва
Van Cleef & Arpels,VINTAGE ALHAMBRA PENDANT. CARNELIAN,VCARD38500,3700,,Москва
Cartier,"LOVE WEDDING BAND, DIAMOND-PAVED (SIZE 55)",B4085855,8300,,Москва
Cartier,"LOVE BRACELET, PINK GOLD (SIZE 16)",B6067416,8850,,Москва
Cartier,JUSTE UN CLOU BRACELET (SIZE 16),B6048516,15150,,Москва
Graff,Heart Shape Diamond 20.05 CT Bracelet,RGB184,Цена по запросу,,Москва
Cartier,PANTHERE DE CARTIER RING (SIZE 59),N4244700-59,25000,,Москва
Ювелирные украшения,DIAMOND BEAR PENDANT,Jewelry bear,11200,,Москва
Cartier,PANTHÈRE DE CARTIER BRACELET (SIZE 17),N6700517,34500,,Москва
Cartier,КОЛЬЕ JUSTE UN CLOU (SIZE 33.5),N7424268-33.5,46600,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.08-1.15 CT G/SI1 (GIA),NND1.08-1.15 CT G/SI1,9200,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.01-1.03 CT G/VS2 (GIA),NND1.01-1.03 CT G/VS2,10650,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.01-1.02 CT G/SI1 (GIA),NND1.01-1.02 CT G/SI1,8380,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.00-1.00 CT G/VS1 (GIA),NND1.00-1.00 CT G/VS1,11250,,Москва
Stork's Jewellery,КОМПЛЕКТ С БРИЛЛИАНТАМИ 15.80 СТ,15.80 CT,13800,,Санкт-Петербург
Mauboussin,SAPPHIRE SET 14.68 CT,MAUBOUSSIN061224,12300,,Москва
Bvlgari,Serpenti Viper Bracelet (size S),357272,64500,,Москва
No name,С РУБИНОМ 7.02 CT PIGEON'S BLOOD BURMA,7.02 CT PIGEON'S BLOOD BURMA,Цена по запросу,,Москва
De Grisogono,Matassa Pendant,94101-01,6100,,Москва
Bvlgari,ALLEGRA BRACELET (NEW),334675,8100,,Москва
Piaget,"Possession bracelet (rose gold, diamonds)",G36PG900,7100,,Москва
Cartier,PANTHÈRE DE CARTIER BRACELET (SIZE 16),N6706116,13900,,Москва
Bvlgari,ALLEGRA EARRINGS,OR852108,5900,,Москва
Bvlgari,ALLEGRA COLOR COLLECTION THREE BAND RING (SIZE 54),AN852171,5850,,Москва
Van Cleef & Arpels,Кольцо Pâquerette с агатом и перламутром (size 53),VCARPDX553,14000,,Москва
Van Cleef & Arpels,Кольцо Pâquerette с бирюзой и сердоликом (size 53),VCARPDX653,15500,,Москва
Van Cleef & Arpels,Кольцо Pâquerette с ониксом и малахитом ( SIZE 52),VCARPDX400,12500,,Москва
Mikimoto,LAUREL AKOYA PEARL AND DIAMOND PENDANT,MPA 10152 ADXW,4200,,Санкт-Петербург
Van Cleef & Arpels,"VINTAGE ALHAMBRA BRACELET, 5 MOTIFS",VCARA41500,34700,,Москва
Cartier,"ECROU DE CARTIER, YELLOW GOLD",B6063817,6585,,Санкт-Петербург
No name,Emerald Cut Diamond Stud Earrings 1.00-1.04 G/VS2 (GIA),NN1.00-1.04 G/VS2 (GIA),7850,,Москва
No name,Emerald Cut Diamond Stud Earrings 1.00-1.00 G-H/VS1 (GIA),NN1.00-1.00 G-H/VS1 (GIA),7800,,Москва
